"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",79.6057931923201,76.6556330568969,82.672767642678
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",78.3960106194662,75.6177449434041,81.4038122322853
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",77.6794847217936,74.8824531007656,80.4189314543006
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",79.6128009486206,76.9941434612023,82.1463959156379
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",79.2741787890901,76.5811995982566,81.9060841074912
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",83.1549526804199,80.4440716210557,85.8356859892219
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",81.7401654640746,79.1369134701865,84.4271900091286
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",81.1414654861035,78.563098285882,83.8960248136786
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",81.8000327980506,79.2404475200533,84.4287159530533
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",80.1935193142101,77.7665803919624,82.7851390792487
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",79.654326432209,77.365198665777,82.4122856560309
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",79.4652192872993,77.0416290702869,82.092807024012
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",80.0784330967751,77.7132444720641,82.8783254922294
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",81.0487102669708,78.474832446736,83.8208207564975
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",81.3213492105993,78.8878164008867,84.1264245596429
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",83.0336212644679,80.4041315102528,85.9451358539225
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",80.8854626493601,78.187773269408,83.5195361665716
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",81.3714620852438,78.8954233173183,84.1619941392478
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",82.4968959590247,79.7271932613437,85.3404065744753
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",83.2960122581824,80.6144996309712,85.8957014819335
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2000,"Rate",83.1844133877881,80.5574326826621,85.7029447264803
1,"Deaths",542,"Maine",23,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2001,"Rate",82.9423638891267,80.4097442451047,85.6645230564271
