"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",58.3000260297009,56.4336618741748,60.2732156129852
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",56.05082309338,54.2516828204573,57.9416464401906
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",55.8709920112582,54.0932470020774,57.6142560855929
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",56.6971278812984,54.9361884975404,58.4470956021608
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",56.9043311878848,55.2528278054377,58.6205356757667
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",57.9436885948652,56.2822217407326,59.5995540886357
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",57.7777354170625,56.0847192994863,59.3950630274047
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",57.4877355026408,55.903042966086,59.103733273606
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",57.2731274481863,55.6574300655735,58.9854744765518
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",56.761030955464,55.2661695131577,58.4476662814463
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",55.8490768389987,54.424918480424,57.5956679394811
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",55.5864077551339,54.1820246149264,57.199295993972
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",54.7341156311852,53.3199210602114,56.3552874549685
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",55.9759873442922,54.5151143902373,57.7744238661601
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",55.7992050099671,54.2847184625501,57.5112407665948
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",56.136951695743,54.3803797659721,57.9453783337589
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",55.1327269726211,53.5098585126881,56.8595016582396
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",54.4395466684403,52.7597428300275,56.0729976246348
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",53.9560303745463,52.3813265520732,55.6022475245487
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",55.7783766282582,54.2375916732465,57.2944153055597
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2000,"Rate",55.6335461794222,54.1181823423065,57.1944458448733
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2001,"Rate",55.1147309571153,53.6341926847632,56.5990985116099
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2002,"Rate",53.8115049078841,52.3494384220803,55.3219675180864
1,"Deaths",553,"New Jersey",34,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2003,"Rate",53.227981380255,51.7065570376061,54.7766576877055
