"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",85.5374532245695,82.5120923007234,88.73035212725
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",83.5431615762635,80.7678288388785,86.6726535400254
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",80.0699960874942,77.2062663502064,82.9065181417505
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",77.7591877853325,75.2482787392022,80.3349528216205
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",81.7789807845507,79.0686374336492,84.3153354706067
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",79.4645554525284,77.0622913488627,82.065366259554
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",78.722984400582,76.4795706734286,81.1871806172935
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",77.773169436335,75.3427470512439,80.3445562916964
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",76.6720375315529,74.3555317182805,79.1326689823192
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",74.7681566534153,72.5369443969701,77.1576290697565
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",73.9647725622145,71.7888301873448,76.3194661022215
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",73.7794281817894,71.7200147600933,76.0966621917677
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",73.179290851959,71.0994808139857,75.5256169790494
1,"Deaths",525,"Arizona",4,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",73.9792603375508,71.7662511739457,76.2546788932903
