"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",59.586467828003,56.2880941517969,63.0756775645954
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",59.1927203669908,56.0122128631217,62.7098091149207
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",57.6469950357311,54.340661125264,60.9012472987496
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",58.1836055261099,55.225684985756,61.3508394055387
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",58.6327154808263,55.8521768749819,61.9308793179374
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",60.1086429761591,57.1456958460574,63.2391803176476
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",59.1751336966645,56.1819838557655,62.2548639167349
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",59.4652490618417,56.5966815862023,62.3028369155132
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",60.5759089515875,57.8074303914598,63.8699216890909
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",61.5940674018881,58.6840741318212,64.7144157208221
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",58.6804032677856,55.9245123150945,61.5474379804766
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",58.0908894796833,55.2312939159087,61.1771065184156
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",59.6694750621821,57.0393801497596,62.7389976869605
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",59.3685859694219,56.5339941859214,62.1613754899265
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",59.9941652005815,57.1629613645472,63.031779726136
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",56.6435866494052,53.9851280364202,59.6071964337078
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",56.5438004894173,53.9828586444998,59.3027944890431
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",53.3896796724154,50.889608564567,56.0426116002669
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",51.8995744140234,49.5713075899412,54.3686873259562
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",53.9173394125444,51.3898655271399,56.3355976311726
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2000,"Rate",52.900622792338,50.6877440361639,55.2656065439578
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2001,"Rate",50.790760281367,48.4285991465699,53.240234865467
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2002,"Rate",51.4093875781511,48.9729823278983,53.8577718818016
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2003,"Rate",48.1277675718133,45.7051142091635,50.3750208137481
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2004,"Rate",49.003693354807,46.7752222759086,51.6148462062914
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2005,"Rate",45.8024239763672,43.4993900879809,48.1255586832258
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2006,"Rate",44.407402105557,42.2827631716727,46.7117275191935
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2007,"Rate",43.8035584039718,41.7349413859192,46.1163861321517
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2008,"Rate",43.3228987441176,41.1715748759515,45.5976548516556
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2009,"Rate",42.8912457091941,40.6648473066034,45.1686027345042
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2010,"Rate",39.8332284746441,37.9773922815709,42.0346517558094
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2011,"Rate",37.7897350896642,35.8615342951159,39.7166888543146
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2012,"Rate",37.4693512968473,35.5667504052066,39.4580809012763
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2013,"Rate",37.3743420291324,35.1789090741284,39.5699229654512
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2014,"Rate",36.2347677878792,34.1905630325481,38.410258902221
1,"Deaths",531,"District of Columbia",11,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1980,"Rate",25.0666410128889,23.471594983668,26.7967560915411
