"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",75.4014452636053,72.5727981135107,78.5113086294902
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",75.1909714647774,72.4586028398544,78.0644086639636
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",74.5698409946418,71.7267346224246,77.4100460064752
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",76.2595903468438,73.4581894820738,78.9525485235814
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",74.747141225481,72.3050970695803,77.4377629207291
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",77.1134717575783,74.5008588550053,79.7562383689187
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",76.2348839010401,73.6480179597997,78.756324860337
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",75.3219755198563,72.7590343804017,77.9895220088242
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",75.263799264685,72.9360457960846,77.9266843760694
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",74.4836031219175,72.137504872083,77.032965623016
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",73.6887183204005,71.4886836291066,76.1138892303745
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",72.5667261763319,70.2970582416908,75.1110865751398
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",71.9305627093137,69.6274090788538,74.5183596810836
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",73.5416404699726,71.169294658345,76.2474231845343
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",73.8819622657362,71.4929103368005,76.5174440326004
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",74.4527254592033,72.168827714545,77.2627419175025
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",73.553451311141,71.0845278021692,76.1162036327569
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",73.0298636750345,70.6539828909684,75.7383203938404
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",73.8834266481589,71.3480284544366,76.540653815002
1,"Deaths",552,"New Hampshire",33,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",74.2997034034393,71.9738678329754,76.7349596763632
