"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",42.6519543157565,40.5487494685364,44.7178680282786
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",42.6975949230829,40.6601942648831,44.7772703493487
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",41.8968863327475,39.9792566590311,43.8100155190224
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",42.3683546669635,40.4952821034852,44.2660365994813
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",42.7713863716603,40.905550236267,44.6612891163543
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",42.3520232941841,40.5647626574086,44.3164201004416
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",41.7032183104112,40.0682610393204,43.4765326811802
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",42.9125827017787,41.2153847325816,44.7682976802004
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",41.9486200308957,40.159694995154,43.6548254154883
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",42.6705681500191,40.9345084602692,44.4479093674094
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",41.80389353469,40.0900563305717,43.5883433124313
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",40.7712675301498,39.1896743833487,42.4713105206726
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",40.2987817884698,38.74778003513,41.9299689141898
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",43.9815691334102,42.163378760204,45.8443425032789
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",41.397353550877,39.8467601088197,43.188720959361
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",44.0972020305894,42.2956163696427,46.0507595064275
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",41.550183086541,39.953666454195,43.2911281946508
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",41.7543384353749,40.1505158144172,43.5401017952711
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",42.4569480293282,40.7582754030041,44.2225164816828
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",43.1895140863478,41.5045609733354,44.8838608415864
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2000,"Rate",43.5796944542031,41.8763300948243,45.3404906635981
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2001,"Rate",42.7896420813798,41.0316567124549,44.4794026508514
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2002,"Rate",43.8942359360663,42.2435141084997,45.6143929218652
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2003,"Rate",43.9965728982732,42.3174974602472,45.8554724853589
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2004,"Rate",42.0288135406308,40.3485581799911,43.6812528560755
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2005,"Rate",40.4432828680275,38.8162692605826,42.1846658149255
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2006,"Rate",40.4241013401839,38.7428203214038,42.0859757013987
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2007,"Rate",39.5530423644631,37.9299831200062,41.1367674320681
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2008,"Rate",38.9070765414927,37.2371293335815,40.4229592829093
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2009,"Rate",39.5384732111677,37.9176264605812,41.1413917662871
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2010,"Rate",38.8220035424775,37.3445703100419,40.3712208966052
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2011,"Rate",37.7004645878825,36.0611773811863,39.2900520028936
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2012,"Rate",38.5437280546871,36.9296593607644,40.1906568586277
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2013,"Rate",37.5949657259181,35.8473996363935,39.2916767996555
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2014,"Rate",38.6947903825564,36.9180103839183,40.4020722526101
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1980,"Rate",21.3543437946941,20.0876194708481,22.6191377357271
1,"Deaths",534,"Hawaii",15,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1981,"Rate",20.6878109075095,19.547187590116,21.8344022246106
