"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",68.7256489029032,66.5604180456924,70.861126021771
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",68.0050282874759,66.0084329362517,70.0468992851899
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",67.4468680356121,65.4709862136759,69.4429545203261
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",68.1727642050111,66.2076358130696,70.0764888621611
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",68.8942153410512,66.9755325172015,70.7557870096947
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",70.0381675722071,68.238891775355,71.881214377986
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",70.3073162346708,68.5361271497517,72.1337281561678
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",70.1233384615494,68.3015934150206,71.9875850276377
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",70.4594649314798,68.7037761651384,72.3294609872572
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",69.5612881210008,67.8884371959606,71.4563941223632
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",68.7947544651341,67.0856946416649,70.7483101556733
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",68.6074238261189,66.9272928008075,70.4751188643007
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",68.2255959433421,66.5401215766675,70.1085419408821
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",69.7685792260191,67.974383079102,71.7518602636029
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",69.8944881607245,68.0125088227196,71.9940043520891
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",70.3764535468854,68.5132570217608,72.4929757216962
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",69.5945377207353,67.731202480278,71.6924743230661
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",68.9829454879715,67.1466087746604,70.9641533244643
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",69.5323378207744,67.7084388415877,71.5356280285306
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",71.051910783479,69.2405567867333,72.8849256370548
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2000,"Rate",70.8918180095085,69.1080791431753,72.6276790434354
1,"Deaths",102,"United States",NA,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2001,"Rate",70.6446603654948,68.8358452975384,72.4172876327551
